crn, instructorFirstName, instructorLastName
37222,S,Runkle
37270,C,Dickerson
38981,P,Gupta
70451,R,Weber
37246,L,Coby
37272,T,Crosby
37277,C,Brassell
37279,D,Bacon
37302,S,Runkle
37220,C,Dickerson
37202,W,Morrow
59616,R,Weber
37286,M,Odom
37283,C,Villanueva
37284,A,Shuger
37285,S,Runkle
37226,P,Gupta
37303,C,Topaum
42466,,
37287,M,Odom
37300,J,Sellers
37289,A,Shuger
37290,C,Villanueva
37297,P,Gupta
43227,,
40412,R,Weber
37240,A,Sielicki
37294,C,Villanueva
42510,D,Jennings
37281,P,Fadely
40432,,
37306,C,Dickerson
70452,M,Morrow
70453,B,Landes
70454,T,Crosby
73882,P,Fadely
40427,J,Sellers
37218,D,Myers
37221,,
40431,M,Lindsey
40426,M,Cottingham
37219,C,Hill
10332,,
37328,,
37326,N,Liu
63973,M,Odom
37329,P,Fadely
37331,,
35722,C,Buckley
48161,Z,Gille
55310,Z,Gille
42914,K,Shinew
42915,K,Shinew
42916,J,Schroeder
73671,B,Russell
75395,C,Wachter
42919,M,Raycraft
71898,L,Milazzo
44045,M,Raycraft
44021,D,Cavanaugh
62788,D,Cavanaugh
42921,D,Hardin
42922,D,Hardin
74604,M,Raycraft
71389,,
74608,,
74053,R,Pahre
42924,M,Stodolska
63130,I,Jang
63131,I,Jang
42926,D,Hardin
42927,D,Hardin
71565,C,Wachter
73670,T,Daniels
42929,C,Wachter
71967,T,Liechty
67839,S,Zou
43054,R,Deterding
50624,K,Emkes
73342,,
43055,,
45633,,
43056,M,Sato
44258,M,Sato
43058,W,Stewart
71390,J,Welty-Peachey
67846,J,Soulard
71391,R,Deterding
71663,M,Raycraft
43062,T,Daniels
68621,T,Daniels
43064,,
56817,,
56824,,
56819,,
43204,C,Santos
56821,,
56822,,
60636,,
59001,,
71615,J,Woolf
72405,,
53894,J,Welty-Peachey
56825,,
56826,,
60386,,
56622,K,Carlson
44281,C,Santos
43066,M,Stodolska
45634,,
45199,S,Zou
56823,,
46891,J,Soulard
70698,M,Thomas
56827,T,Liechty
45635,,
32728,R,Ivashkiv
40178,R,Ivashkiv
32726,R,Ivashkiv
10344,,
38767,R,Ivashkiv
38766,R,Ivashkiv
40181,L,Kaganovsky
10348,,
39810,L,Davies Brenier
46574,R,Tempest
42782,V,Sobol
40183,V,Sobol
10351,,
42975,R,Ivashkiv
51200,R,Tempest
55018,E,Saadah
74811,J,Jayes
63460,L,Maggid Alon
72549,R,Harris
70015,,
70832,,
74065,V,Hoffman
71548,A,Ozcan
61618,A,Bayat
64966,,
69533,S,Meron
69545,A,Rindfleisch
69371,S,Raquel
69370,J,Hitchon
74461,A,Mabry-Flynn
69954,V,Sachdev
69955,D,Clifton
51771,B,Malekin
41140,B,Malekin
65869,B,Malekin
63053,V,Hoefig
63058,V,Hoefig
63062,V,Hoefig
71774,V,Hoefig
71776,V,Hoefig
71777,V,Hoefig
58533,V,Hoefig
75088,V,Hoefig
75068,V,Hoefig
10368,,
67469,,
10369,,
70932,G,Krishnan
68134,M,Goldstein
68135,M,Goldstein
68136,M,Goldstein
68137,M,Goldstein
68138,M,Goldstein
68139,M,Goldstein
68140,M,Goldstein
76016,M,Goldstein
76017,M,Goldstein
68142,M,Goldstein
68143,M,Goldstein
68145,M,Goldstein
68146,M,Goldstein
68147,M,Goldstein
68148,M,Goldstein
68149,M,Goldstein
68150,M,Goldstein
68141,M,Goldstein
76018,M,Goldstein
76019,M,Goldstein
68209,,
70700,R,Nagi
76021,R,Nagi
68161,R,Nagi
76022,R,Nagi
69280,J,Murphy
69043,,
68166,G,Krishnan
68168,,
68169,,
68170,,
68171,,
68172,,
68173,,
68174,,
72506,,
68167,S,Etesami
68175,G,Spencer
69044,,
68178,J,Barich
76029,J,Barich
71116,J,Barich
76030,J,Barich
68154,M,Goldstein
68156,J,Allison
76049,J,Allison
68203,H,Reis
68204,H,Reis
68158,D,Block
68159,D,Block
68157,D,Stipanovic
68206,P,Wang
76050,P,Wang
68205,P,Wang
76051,P,Wang
68436,T,Titone
68437,T,Titone
68434,T,Titone
69045,,
70948,W,Norris
70949,W,Norris
68208,L,Redman
69048,,
69046,,
76141,Y,Li
76140,Y,Li
69047,,
57009,J,Wachtel
52486,C,Colon
48928,C,Colon
52487,C,Colon
75252,W,Krok
75256,W,Krok
75257,W,Krok
30939,W,Krok
10164,,
30940,D,Griffith
10167,,
56190,C,Colon
56191,C,Colon
56192,S,Dramin Weiss
60292,S,Dramin Weiss
63233,L,Davies Brenier
65119,J,Aronoff
56970,,
33352,K,Ishikawa
33370,K,Ishikawa
48068,K,Ishikawa
35077,K,Ishikawa
38672,M,Channell
48931,S,Dramin Weiss
61875,S,Dramin Weiss
62958,S,Dramin Weiss
72011,L,Mattie
10170,,
10173,,
58762,W,Krok
54164,W,Krok
32923,I,Mertes
32926,I,Mertes
32928,I,Mertes
32931,I,Mertes
30944,S,Braun
75308,S,Braun
62088,D,Fogerty
30953,D,Fogerty
56240,A,Strohman
56397,S,Braun
56243,A,Strohman
56274,D,Hannah
56275,D,Hannah
56280,D,Hannah
56276,D,Hannah
60299,D,Hannah
62970,K,Ishikawa
48973,,
60014,A,Franz
75898,R,Mudar
58717,F,Husain
67834,B,Monson
73516,P,Bottalico
30950,R,Chambers
56204,A,Lawrence
32936,A,Lawrence
32934,A,Lawrence
32939,S,Braun
67836,F,Husain
70955,P,Bottalico
54225,A,Lawrence
66400,A,Lawrence
68929,M,Brown
56623,K,Carlson
30945,M,Flaherty
73960,L,Mattie
54458,A,Franz
60300,A,Strohman
32941,C,Mendes
32943,J,Dahman
32948,D,Hannah
70891,R,Chambers
30955,,
63199,,
10179,,
76010,,
60833,C,Parsons
60832,F,Husain
64102,J,Aronoff
63226,L,Mattie
65701,P,Bottalico
60821,P,Hadley
67434,R,Mudar
10185,,
35647,R,Tempest
62604,,
68343,,
75210,E,Derhemi
47035,E,Derhemi
49138,G,Gasyna
49137,G,Gasyna
72616,R,Ivashkiv
72617,R,Ivashkiv
10373,,
10034,,
33700,L,Pierce
33441,L,Pierce
45307,,
33399,,
34906,,
34920,,
35242,,
35159,,
35154,,
35199,,
35240,,
35241,,
35243,,
35244,,
41530,,
45304,,
45305,,
45306,,
35320,,
41839,,
72784,A,Teimourigerdeh
41814,D,Steward
66295,,
55713,T,Barnes
55717,T,Barnes
55719,,
55721,,
55723,T,Barnes
55725,T,Barnes
55715,T,Barnes
40052,K,Leicht
67451,I,Redstone
75032,C,Buckley
49855,D,McNulty
69587,D,McNulty
31132,M,Soener
60455,G,Moussawi
48148,,
58485,M,McKee
48829,R,May
56314,,
58036,D,Vergara Bracamontes
35721,C,Buckley
68200,I,Ladegaard
65856,,
35017,I,Redstone
35010,I,Redstone
65062,I,Redstone
70267,J,Atiles Osoria
52072,C,Nadeau
38497,M,Oleschuk
61121,C,Cole
56318,I,Ladegaard
31136,B,Dill
70536,D,Steward
32735,D,Steward
32738,D,Steward
32740,D,Steward
58199,N,Flores
10043,,
26986,D,McNulty
10051,,
44257,Z,Gille
43310,Z,Gille
56736,A,Bayat
39867,A,Bayat
72651,J,Atiles Osoria
72649,J,Atiles Osoria
42499,K,Leicht
31142,K,Leicht
10046,,
52563,B,Dill
61617,A,Bayat
66254,,
41044,C,Sanchez
70286,C,Anderson
70120,R,May
38135,Y,Xia
10054,,
68071,M,Soener
52747,,
52750,,
10056,,
67886,C,Wilson Smith
10059,,
54085,J,Munoz-Najar
26997,,
67887,T,Earls Larrison
32750,T,Earls Larrison
61472,R,Garthe
64419,F,Andrade
71619,F,Andrade
73423,B,Lough
64420,D,Chih
60015,N,Cantoni
63068,J,Carter-Black
75398,J,Carter-Black
65947,,
68179,K,Dunlap Johnson
56110,K,Smilovitch
65049,K,Smilovitch
70729,D,Crowell
73328,D,Crowell
60121,S,Anderson
72557,T,Leytham Powell
72558,C,Mauck
72559,C,Mauck
74622,M,Maurer
76031,K,Harden
56111,C,Wilson Smith
56112,M,Maurer
65518,C,Wilson Smith
60017,M,Maurer
72342,M,Maurer
58285,L,Houston
66504,D,Candler
58287,G,Sinha
58288,K,Wegmann
61475,B,Bentley
61477,K,Wegmann
63134,B,Lindsey
10060,,
31122,D,Giers
72560,H,Li
72561,F,Shepke
72562,F,Shepke
75906,F,Shepke
32755,H,Li
32756,H,Li
58411,J,Campbell
60005,T,Laursen
72255,E,Song
56806,V,Cintron
32764,V,Cintron
44163,E,Shin
68317,L,Kingery
33632,T,Hale
58284,M,Bedient
60226,K,Rice
58283,S,Faulkner
61626,K,Rice
67049,,
32765,K,Harden
62085,T,Leytham Powell
32786,K,Tan
31124,K,Hensold
66510,H,Gulbrandson-Andrews
66511,H,Gulbrandson-Andrews
76104,T,Hoang
51960,C,Wu
31127,C,Larrison
32791,D,Clapper
32798,L,Trout
44233,H,McDonald
59023,C,Escobar-Sawicki
32802,M,Bedient
32804,M,Bedient
47987,L,Houston
70620,C,Escobar-Sawicki
32663,W,Hsieh
60611,P,Mulvey
66760,M,Okumu
71621,P,Mulvey
73426,A,Salisbury
60481,K,Sun
32805,K,Hensold
32806,R,Wade
62223,D,Miller
47689,S,Anderson
70831,K,Dunlap Johnson
72499,C,Campbell
49743,V,Cintron
66896,D,Miller
10064,,
63128,K,Tan
40535,C,Wu
54738,J,Beidelschies
66761,J,Beidelschies
71622,J,Beidelschies
73472,J,Beidelschies
32660,S,Kopels
32661,S,Kopels
31131,T,Ostler
10066,,
10070,,
67775,M,Waters
67777,M,Waters
67778,M,Waters
33227,M,Waters
35210,M,Waters
35207,M,Waters
35180,M,Waters
35109,M,Waters
35053,M,Waters
35074,M,Waters
35085,M,Waters
35269,M,Waters
34971,M,Waters
34987,M,Waters
34992,M,Waters
35044,M,Waters
35059,M,Waters
35070,M,Waters
35086,M,Waters
35322,M,Waters
35328,M,Waters
35336,M,Waters
35363,M,Waters
35373,M,Waters
66418,M,Waters
66419,M,Waters
66420,M,Waters
66421,M,Waters
66422,M,Waters
66423,M,Waters
66424,M,Waters
66425,M,Waters
66426,M,Waters
66427,M,Waters
66428,M,Waters
66429,M,Waters
66430,M,Waters
66431,M,Waters
66432,M,Waters
66433,M,Waters
66434,M,Waters
66435,M,Waters
66436,M,Waters
66437,M,Waters
66438,M,Waters
66439,M,Waters
66442,M,Waters
66443,M,Waters
35211,B,Carollo
35113,B,Carollo
35372,B,Carollo
35271,B,Carollo
34978,B,Carollo
34988,B,Carollo
34994,B,Carollo
35045,B,Carollo
35061,B,Carollo
35089,B,Carollo
35323,B,Carollo
35329,B,Carollo
32698,B,Carollo
43973,B,Carollo
63868,B,Carollo
32701,B,Carollo
43975,B,Carollo
50174,B,Carollo
50175,B,Carollo
33058,B,Carollo
43974,B,Carollo
10099,,
49312,F,Henshaw
53095,F,Henshaw
32868,A,Abbott
49286,F,Henshaw
49294,F,Henshaw
49299,F,Henshaw
35206,F,Henshaw
35141,F,Henshaw
35288,F,Henshaw
35253,F,Henshaw
67782,F,Henshaw
35216,F,Henshaw
35277,F,Henshaw
66371,F,Henshaw
51163,,
35047,F,Henshaw
51168,F,Henshaw
35325,F,Henshaw
51164,F,Henshaw
35355,F,Henshaw
34980,F,Henshaw
32727,A,Abbott
51170,A,Abbott
51171,A,Abbott
58202,,
58196,J,de la Garza
72928,E,Ledesma
72930,E,Ledesma
73956,E,Ledesma
74610,E,Ledesma
74615,E,Ledesma
76066,E,Ledesma
76132,E,Ledesma
72909,E,Ledesma
65330,,
53104,,
53105,,
53109,J,Jegerski
53110,,
53114,C,Fornoff
55806,,
70305,,
60647,S,Montrul
53117,J,MacDonald
64636,,
53118,M,Bowles
69365,F,Henshaw
60345,S,Callesano
64430,,
55517,J,Irigoyen Garcia
55518,P,Martinez-Quiroga
53119,P,Martinez-Quiroga
60341,P,Martinez-Quiroga
57944,L,Delgado
55573,D,Goldman
56246,J,Tolliver
56245,J,Tolliver
75215,E,Derhemi
75202,E,Derhemi
51175,J,Hualde
51176,J,Hualde
49433,S,Callesano
49678,S,Callesano
33702,L,Pierce
33442,L,Pierce
51185,J,Irigoyen Garcia
51186,J,Irigoyen Garcia
64478,M,Bowles
33664,L,Pierce
33470,L,Pierce
10103,,
41739,,
10106,,
75435,S,Callesano
49357,C,Fornoff
33283,F,Henshaw
35650,J,Jegerski
32884,M,Keller
49478,,
10118,,
32675,J,Bentz
76026,J,Bentz
32672,J,Bentz
51681,J,Bentz
76210,,
10075,,
10082,,
10081,,
35040,J,Bentz
35339,K,Zarate
35774,K,Zarate
35776,K,Zarate
51213,,
31103,H,Brenner
31105,L,Andrews
70311,,
31108,E,Mason
31115,,
32677,J,Hardy
31118,C,Light Shriner
31120,J,Hardy
48038,J,Shriner
31039,C,Light Shriner
65762,J,Bentz
76180,J,Bentz
31042,K,Zarate
35019,J,Hardy
35984,J,Hardy
36073,L,Andrews
35834,S,Lee
72274,C,Avent
73555,C,Avent
48971,Y,Carey
50485,H,Meadan-Kaplansky
46641,M,Burke
32684,D,Strauser
50434,D,Miller
10090,,
50325,Y,Carey
62057,Y,Carey
66108,Y,Carey
31043,M,Ostrosky
10087,,
10427,,
34973,K,Flanagan
61239,K,Flanagan
71476,W,Fagen-Ulmschneider
71667,,
71668,,
71669,,
71670,,
71671,,
71672,,
71673,,
71674,,
71675,,
71676,,
68770,E,Fireman
75284,T,Ellison
75451,,
75452,,
56457,K,Findley
63162,K,Findley
72362,H,Liu
66311,H,Liu
66312,H,Liu
66308,H,Liu
66309,H,Liu
66310,H,Liu
76053,,
76055,,
76057,,
66299,H,Liu
76143,H,Liu
68355,D,Dalpiaz
70215,D,Dalpiaz
10189,,
10194,,
65036,,
65038,,
34985,,
35008,,
75329,,
75331,,
49234,H,Nguyen
35016,,
63036,,
49236,,
49241,,
35005,D,Unger
46963,D,Unger
33412,,
49239,,
33374,,
33472,,
35038,,
35032,,
35030,A,Yu
35026,A,Yu
45556,A,Yu
45594,,
33331,,
35097,A,Stepanov
65078,A,Stepanov
65080,A,Stepanov
58796,A,Stepanov
58798,A,Stepanov
65611,A,Stepanov
65613,A,Stepanov
35486,,
35711,,
63857,,
63856,,
30956,L,Bravo De Guenni
52528,L,Bravo De Guenni
62204,L,Bravo De Guenni
62207,L,Bravo De Guenni
63340,A,Chronopoulou
63341,A,Chronopoulou
75362,S,Yun
75363,S,Yun
68365,D,Simpson
68366,D,Simpson
66538,S,Wang
66540,S,Wang
35477,H,Lee
35715,H,Lee
55664,S,Zhao
55666,S,Zhao
66998,H,Nguyen
46976,H,Nguyen
70884,J,Balamuta
70885,J,Balamuta
60255,J,Liu
60257,J,Liu
71665,H,Nguyen
71666,H,Nguyen
76242,T,Ellison
76243,T,Ellison
73348,T,Park
73349,T,Park
70220,R,Zhu
70221,R,Zhu
70910,S,Chatterjee
70911,S,Chatterjee
49774,C,Kinson
52527,C,Kinson
60183,C,Kinson
60184,C,Kinson
65105,D,Glosemeyer
65106,D,Glosemeyer
75374,D,Eddelbuettel
75375,D,Eddelbuettel
30957,X,Chen
75381,Y,Yang
71836,N,Narisetty
75382,X,Shao
50222,F,Liang
70265,F,Liang
33568,P,Dey
46969,X,Chen
33552,K,Kirkpatrick
68442,,
46970,T,Park
10198,,
52330,T,Ellison
57316,T,Ellison
10203,,
36519,M,Gathogo
36521,M,Gathogo
44186,M,Gathogo
70126,M,Gathogo
40592,M,Gathogo
46238,M,Gathogo
59259,M,Gathogo
75469,B,Johnson
30960,B,Johnson
10204,,
59890,W,Chang
75543,W,Chang
33377,,
33414,,
33477,,
33516,,
34911,,
34947,,
34949,,
34951,,
34954,,
34956,,
34958,,
34961,,
34964,,
34966,,
35262,,
35273,,
64907,,
64908,,
64910,,
35219,W,Chang
35222,N,Admal
34922,,
64909,W,Chang
35255,N,Admal
33292,,
33379,,
33519,,
34912,,
33479,,
34948,,
34950,,
34952,,
34955,,
34957,,
34960,,
34963,,
34965,,
34967,,
35258,,
35268,,
64911,,
64912,,
64914,,
35220,W,Chang
35221,N,Admal
64913,,
34923,W,Chang
35249,N,Admal
32956,,
32958,,
32960,,
32962,,
52452,,
60723,,
61995,,
32966,M,West
32964,,
60861,M,West
33294,,
33381,,
33482,,
33532,,
34924,,
52451,,
64897,,
35217,W,Chang
34913,,
60901,W,Chang
70018,,
70019,,
70020,,
70021,,
70022,,
70023,,
70024,,
70025,,
70026,,
70027,,
70028,,
70029,,
70030,,
70031,,
70032,,
70017,B,Flachsbart
75486,,
75485,B,Flachsbart
68342,,
33355,,
33375,,
33320,,
33335,,
33351,,
54855,,
35223,N,Garg
75501,,
75504,,
75506,,
75508,,
75510,,
75512,,
75479,N,Garg
33316,,
33329,,
33347,,
33357,,
33359,,
33360,,
33361,,
33362,,
35169,,
35195,,
45601,,
54573,,
54582,,
54850,,
35218,K,Tang
70179,L,Liebenberg
33364,K,Tang
56479,,
36982,M,Oelze
75684,M,Oelze
75685,M,Oelze
36979,M,Oelze
71894,S,Tawfick
73823,S,Tawfick
49317,S,Tawfick
30963,J,Feng
71769,J,Feng
30962,K,Matlack
75462,K,Matlack
30961,N,Wang
35028,B,Mercer
40082,B,Mercer
10211,,
48105,R,Ewoldt
30964,K,Smith
35569,A,Vakakis
59124,A,Vakakis
49219,M,Starzewski
69183,M,Starzewski
30965,S,Hilgenfeldt
30966,L,Chamorro Chavez
30967,L,Chamorro Chavez
30968,P,Mehta
51690,M,Matalon
30969,P,Sofronis
30970,H,Sehitoglu
74505,H,Johnson
72239,P,Fischer
10215,,
10220,,
69144,K,Jahnke
75118,K,Jahnke
72079,J,Amos
63097,K,Jahnke
73672,M,Siero
73673,C,Murphy
73674,S,Koon
67832,D,Weightman
75181,D,Weightman
66578,J,Thode
75119,J,Thode
66676,K,Jahnke
75123,K,Jahnke
53023,C,Harbourt
70651,A,Singer
75124,C,Harbourt
70652,A,Singer
69697,A,Singer
75966,K,Jahnke
66413,J,Barich
75134,J,Barich
75137,J,Barich
56934,C,Harbourt
69707,C,Harbourt
60408,C,Harbourt
50650,B,Lilly
69708,B,Lilly
60409,B,Lilly
73518,J,Thode
75147,J,Thode
69710,S,Chopra
60413,S,Chopra
53019,B,Lilly
69711,B,Lilly
60415,B,Lilly
54757,S,Chopra
69713,S,Chopra
60416,S,Chopra
75174,K,Jahnke
75175,K,Jahnke
30971,T,Ciofalo
54428,T,Ciofalo
62471,T,Ciofalo
60160,T,Miller
60515,T,Miller
61882,T,Miller
61936,T,Miller
61937,T,Miller
61952,T,Miller
61953,T,Miller
61967,T,Miller
61968,T,Miller
63366,T,Miller
63367,T,Miller
63368,T,Miller
63576,T,Miller
62224,T,Miller
63595,T,Miller
63718,T,Miller
63719,T,Miller
54385,T,Miller
56353,T,Miller
56354,T,Miller
58912,T,Miller
66729,J,Morrissette
66730,J,Morrissette
73684,R,Kaczmarowski
76072,B,Murray
75976,J,Diaz-Soto
75977,A,LaBau
75978,T,Ito
73707,D,Rivera
75547,T,Ciofalo
42836,T,Ito
72017,A,LaBau
35138,D,Rivera
35311,E,Hernandez
39394,D,Yoerges
10225,,
55190,B,Murray
35437,A,Schultz
35778,J,Boesche
67453,R,Scholwin
35784,A,Stewart
75767,T,Ciofalo
75802,T,Ciofalo
72260,B,Murray
72263,L,Kidd
73799,T,Ciofalo
73688,A,Bouck
72259,B,Murray
72262,L,Kidd
72261,B,Murray
73800,T,Ciofalo
75800,J,Boesche
74025,A,LaBau
75801,R,Schultz
73686,R,Gregg
39401,T,Miller
49713,M,Enslin
58520,J,Diaz-Soto
73618,R,Kaczmarowski
55972,L,Bright
30975,R,Anderson
51215,R,Fox
30976,J,Spridco
73692,A,Bouck
72265,B,Murray
72268,L,Kidd
73803,T,Ciofalo
73691,A,Bouck
72264,B,Murray
72267,L,Kidd
72266,B,Murray
73804,T,Ciofalo
73690,R,Gregg
57617,A,Traill
70426,C,Kocher
53231,K,Pullen
39399,J,Spridco
73697,A,Moody
73698,N,Ramsey
39398,L,Dixon
10230,,
28201,A,LaBau
67066,A,Donley
63985,R,Perry
63552,J,Griggs
28197,R,Kaczmarowski
67111,B,Murray
10233,,
57119,R,Kaczmarowski
28286,T,Miller
50218,J,Diaz-Soto
50261,L,Bright
60287,,
60205,J,Morrissette
75806,K,Pullen
72542,L,Bright
63586,R,Kaczmarowski
51439,T,Miller
33235,T,Mitchell
33307,J,Morrissette
33313,T,Mitchell
46689,R,Anderson
69850,R,Kaczmarowski
72691,V,Robinson
63987,B,Murray
63986,L,Kidd
35310,T,Ciofalo
35131,J,Diaz-Soto
35259,O,Maslova
35345,A,Donley
35934,A,LaBau
35985,A,Bouck
55282,J,Boesche
64074,J,Boesche
36017,A,Bouck
36060,C,Rainwater
35034,B,Murray
35382,L,Fay
76244,M,Dietrich
36007,L,Kidd
40546,B,Murray
40547,R,Schultz
35296,R,Schultz
40548,J,Diaz-Soto
40549,T,Ciofalo
40550,A,Donley
60940,T,Miller
35449,J,Morrissette
40551,A,LaBau
62379,,
40553,C,Rainwater
40544,R,Gregg
67579,A,Bouck
49715,J,Jenkins
49545,L,Bright
73621,O,Maslova
73624,K,Curtis
45243,J,Diaz-Soto
75784,J,Diaz-Soto
39409,S,Smith
35461,L,Fay
42839,L,Fay
73724,R,Schultz
73725,R,Schultz
72019,A,Stewart
70427,R,Schultz
65428,B,Murray
70428,T,Ito
73726,J,Boesche
30987,C,Rainwater
70679,C,Rainwater
62053,R,Schultz
51404,B,Murray
68931,B,Murray
42840,L,Kidd
42842,M,Williams
68393,R,Gregg
45244,O,Maslova
51791,A,Bouck
54499,T,Ciofalo
30986,C,Kocher
68394,T,Ciofalo
30985,A,LaBau
60867,R,Scholwin
70429,J,Boesche
33070,Z,Steinrock
40349,A,Moody
75854,A,Moody
40351,Z,Steinrock
75856,Z,Steinrock
40354,T,Mitchell
71778,A,Donley
73723,A,Donley
33060,T,Mitchell
33064,A,Donley
65042,J,Boesche
63555,J,Boesche
33397,J,Morrissette
59229,L,Bright
63627,R,Perry
68933,B,Murray
33056,T,Miller
69766,V,Robinson
68701,B,Murray
70459,R,Schultz
70432,A,LaBau
70433,A,LaBau
33237,J,Diaz-Soto
72141,C,Kocher
47952,V,Robinson
75561,M,Keller
51796,V,Robinson
58516,J,Jenkins
33068,Z,Steinrock
39406,A,Moody
39407,Z,Steinrock
39408,R,Anderson
10237,,
65955,A,Stewart
64199,A,Stevens
40561,R,Kaczmarowski
38851,R,Kaczmarowski
65827,J,Boesche
64076,K,Pullen
57839,R,Perry
28339,J,Boesche
42804,,
35457,R,Schultz
35779,J,Diaz-Soto
45722,A,LaBau
35783,B,Murray
35785,A,Stewart
56945,T,Miller
10238,,
60517,,
64075,J,Boesche
28428,L,Kidd
28423,O,Maslova
60172,T,Ciofalo
64167,,
67112,B,Murray
10241,,
63913,A,Stevens
64073,C,Symes
54996,V,Robinson
73835,S,Corredor Waldron
37806,S,Corredor Waldron
37803,I,Wang
58329,P,Phillips
66021,R,Jenkins
74775,R,Jenkins
63043,K,Warburton
56809,K,Warburton
56810,K,Warburton
57699,J,Tolliver
57700,J,Tolliver
67931,R,Ivashkiv
67932,R,Ivashkiv
75424,P,Phillips
75426,P,Phillips
75193,K,Warburton
70047,R,Pagura
72181,R,Pagura
62821,H,Ahyad
72164,R,Pagura
72166,R,Pagura
33079,G,Raveendran Nair
73593,B,Kuhns
66248,C,Tucker
10243,,
73195,R,Cooke
33080,J,McGovern
32921,J,McGovern
32922,G,Raveendran Nair
32924,G,Raveendran Nair
32925,G,Raveendran Nair
47581,G,Raveendran Nair
47582,G,Raveendran Nair
32927,G,Raveendran Nair
41685,,
10247,,
75378,A,Green-Miller
68859,M,Chu
47828,Y,Zhang
47827,Y,Zhang
10250,,
51080,S,Issa
64789,P,Davidson
64790,P,Davidson
64791,P,Davidson
64788,P,Davidson
68771,T,Grift
68772,T,Grift
68777,T,Grift
59499,X,Wang
59498,X,Wang
10253,,
76037,T,Johnson
54583,Y,Zhang
54585,,
54587,,
54589,,
47985,A,Ozcan
71543,A,Ozcan
69125,A,Ozcan
69126,A,Ozcan
70084,A,Ozcan
31068,R,Ivashkiv
10282,,
54319,R,Ivashkiv
33483,A,Greenlee
34873,A,Greenlee
35229,A,Greenlee
49629,A,Greenlee
33383,A,Greenlee
34914,A,Greenlee
35230,A,Greenlee
35227,A,Greenlee
35305,A,Greenlee
75442,K,Salo
28337,F,Fang
28358,M,Novoa Echaurren
31052,S,Kennedy
41922,S,Kennedy
75436,S,Kennedy
61572,P,Christensen
61579,P,Christensen
61584,P,Christensen
61589,P,Christensen
61594,P,Christensen
61599,P,Christensen
61567,P,Christensen
31055,K,Salo
31053,A,Chakraborty
75697,R,Kowalski
10261,,
68419,A,Novak
70152,M,Edwards
32949,F,Fang
58200,F,Miraftab
31060,R,Pendall
62781,D,Schneider
59215,B,Lee
49515,K,Salo
72014,T,Russell
72575,T,Russell
75404,S,Kennedy
59771,A,Greenlee
45681,F,Fang
31063,D,Allred
52513,M,Novoa Echaurren
52192,B,Lee
73318,D,Allred
53903,F,Miraftab
66255,,
58206,A,Chakraborty
31065,B,Lee
52556,B,Lee
70148,F,Miraftab
10269,,
10273,,
10278,,
50944,J,Langan
50682,S,Austin
55094,M,Fick
50666,I,Frederico Canisso
69547,D,Hague
71030,A,Gal
59477,M,Fick
65500,P,Roady
72396,W,Sander
75975,W,Sander
72563,J,Lowe
72942,J,Lowe
75467,J,Lowe
75962,J,Lowe
31113,P,Wilkins
60717,S,Gutierrez Nibeyro
31114,H,Phillips
31116,A,Gal
10318,,
10321,,
10324,,
64176,B,Aldridge
52865,,
10328,,
75465,D,Hague
62252,C,Moran
62251,C,Moran
70445,A,Barger
60652,S,Austin
64252,S,Austin
73134,T,Ambrisko
33188,S,Allison
60319,K,Welle
64927,C,Hayes
45974,T,Cappa
58864,M,Stewart
61696,B,Aldridge
75359,S,Kehoe
70924,J,Foreman
52859,S,Kehoe
54954,M,Allender
10315,,
54561,S,Connolly
61697,B,Aldridge
54943,B,Aldridge
54952,A,Bhurke
56271,W,Baumgartner
64924,B,Fadl-Alla
59835,B,Aldridge
59836,B,Aldridge
69128,L,Hoyer
70883,L,Firkins
64930,J,Davila
49517,L,Firkins
75776,J,Foreman
75872,J,Foreman
75873,B,Aldridge
75874,B,Aldridge
56792,M,Gathogo
36638,M,Gathogo
46168,M,Gathogo
66522,C,Wisniewski
68369,C,Wisniewski
55022,,
55021,,
56171,,
55023,,
40424,,
46575,R,Harris
71955,M,Gathogo
