crn,courseDept,courseNum,hours,startTime,endTime,days,instructorFirstName,instructorLastName
40178,RUSS,101,4,01:00 PM,01:50 PM,MTWR,R,Ivashkiv
32726,RUSS,101,4,04:00 PM,04:50 PM,MTWR,R,Ivashkiv
10344,RUSS,199,1 TO 5,ARRANGED,,,,
38767,RUSS,201,4,01:00 PM,01:50 PM,MTWR,R,Ivashkiv
38766,RUSS,201,4,10:00 AM,10:50 AM,MTWR,R,Ivashkiv
40181,RUSS,220,3,01:00 PM,02:20 PM,MW,L,Kaganovsky
10348,RUSS,290,1 TO 4,ARRANGED,,,,
39810,RUSS,301,3,11:00 AM,11:50 AM,MWF,L,Davies Brenier
46574,RUSS,320,3,03:00 PM,04:20 PM,MW,R,Tempest
42782,RUSS,424,3 OR 4,02:00 PM,04:20 PM,T,V,Sobol
40183,RUSS,424,3,02:00 PM,04:20 PM,T,V,Sobol
10351,RUSS,493,2,ARRANGED,,,,
42975,RUSS,501,4,03:00 PM,04:20 PM,TR,R,Ivashkiv
51200,RUSS,520,4,03:00 PM,05:20 PM,W,R,Tempest
55018,SAME,150,3,02:00 PM,03:50 PM,M,E,Saadah
74811,SAME,199,3,02:00 PM,03:20 PM,TR,J,Jayes
63460,SAME,211,3,02:00 PM,03:20 PM,MW,L,Maggid Alon
72549,SAME,212,3,02:00 PM,04:30 PM,W,R,Harris
70015,SAME,214,3,11:00 AM,12:20 PM,TR,,
70832,SAME,260,3,03:30 PM,04:50 PM,TR,,
74065,SAME,260,3,09:30 AM,10:50 AM,TR,V,Hoffman
71548,SAME,272,3,12:00 PM,01:20 PM,R,A,Ozcan
61618,SAME,564,4,03:00 PM,06:20 PM,M,A,Bayat
64966,SAME,590,0 TO 4,ARRANGED,,,,
69533,SBC,500,2,ARRANGED,,,S,Meron
69545,SBC,501,2,ARRANGED,,,A,Rindfleisch
69371,SBC,502,3,ARRANGED,,,S,Raquel
69370,SBC,503,3,ARRANGED,,,J,Hitchon
74461,SBC,510,3,ARRANGED,,,A,Mabry-Flynn
69954,SBC,511,2,ARRANGED,,,V,Sachdev
69955,SBC,512,2,ARRANGED,,,D,Clifton
51771,SCAN,101,4,11:00 AM,11:50 AM,MTWR,B,Malekin
41140,SCAN,103,4,10:00 AM,10:50 AM,MTWR,B,Malekin
65869,SCAN,215,3,03:00 PM,03:50 PM,MWF,B,Malekin
63053,SCAN,251,3,10:00 AM,10:50 AM,F,V,Hoefig
63058,SCAN,251,3,11:00 AM,11:50 AM,F,V,Hoefig
63062,SCAN,251,3,12:00 PM,12:50 PM,F,V,Hoefig
71774,SCAN,251,3,01:00 PM,01:50 PM,F,V,Hoefig
71776,SCAN,251,3,12:00 PM,12:50 PM,F,V,Hoefig
71777,SCAN,251,3,02:00 PM,02:50 PM,F,V,Hoefig
58533,SCAN,251,3,ARRANGED,,,V,Hoefig
75088,SCAN,470,4,01:30 PM,02:50 PM,TR,V,Hoefig
75068,SCAN,470,3,01:30 PM,02:50 PM,TR,V,Hoefig
10368,SCAN,493,2 TO 4,ARRANGED,,,,
67469,SCAN,494,1 TO 4,ARRANGED,,,,
10369,SCAN,496,1 TO 4,ARRANGED,,,,
70932,SE,100,1,04:00 PM,04:50 PM,W,G,Krishnan
68134,SE,101,3,12:00 PM,12:50 PM,W,M,Goldstein
68135,SE,101,3,01:00 PM,01:50 PM,W,M,Goldstein
68136,SE,101,3,04:00 PM,04:50 PM,W,M,Goldstein
68137,SE,101,3,05:00 PM,05:50 PM,W,M,Goldstein
68138,SE,101,3,08:00 AM,08:50 AM,R,M,Goldstein
68139,SE,101,3,09:00 AM,09:50 AM,R,M,Goldstein
68140,SE,101,3,10:00 AM,10:50 AM,MW,M,Goldstein
76016,SE,101,3,10:00 AM,10:50 AM,MW,M,Goldstein
76017,SE,101,3,12:00 PM,12:50 PM,M,M,Goldstein
68142,SE,101,3,12:00 PM,12:50 PM,R,M,Goldstein
68143,SE,101,3,01:00 PM,01:50 PM,R,M,Goldstein
68145,SE,101,3,02:00 PM,02:50 PM,R,M,Goldstein
68146,SE,101,3,03:00 PM,03:50 PM,R,M,Goldstein
68147,SE,101,3,04:00 PM,04:50 PM,R,M,Goldstein
68148,SE,101,3,05:00 PM,05:50 PM,R,M,Goldstein
68149,SE,101,3,08:00 AM,08:50 AM,F,M,Goldstein
68150,SE,101,3,09:00 AM,09:50 AM,F,M,Goldstein
68141,SE,101,3,11:00 AM,11:50 AM,TR,M,Goldstein
76018,SE,101,3,11:00 AM,11:50 AM,TR,M,Goldstein
76019,SE,101,3,12:00 PM,12:50 PM,M,M,Goldstein
68209,SE,199,1 TO 5,ARRANGED,,,,
70700,SE,261,2,02:00 PM,02:50 PM,TR,R,Nagi
76021,SE,261,2,02:00 PM,02:50 PM,TR,R,Nagi
68161,SE,261,1 or 2,02:00 PM,02:50 PM,TR,R,Nagi
76022,SE,261,1 or 2,02:00 PM,02:50 PM,TR,R,Nagi
69280,SE,290,0,11:00 AM,11:50 AM,R,J,Murphy
69043,SE,297,1 TO 4,ARRANGED,,,,
68166,SE,310,3,11:00 AM,11:50 AM,MWF,G,Krishnan
68168,SE,320,4,10:00 AM,11:50 AM,T,,
68169,SE,320,4,03:00 PM,04:50 PM,T,,
68170,SE,320,4,06:00 PM,07:50 PM,T,,
68171,SE,320,4,06:00 PM,07:50 PM,W,,
68172,SE,320,4,10:00 AM,11:50 AM,R,,
68173,SE,320,4,03:00 PM,04:50 PM,R,,
68174,SE,320,4,06:00 PM,07:50 PM,R,,
72506,SE,320,4,09:00 AM,10:50 AM,W,,
68167,SE,320,4,12:30 PM,01:50 PM,TR,S,Etesami
68175,SE,361,3,05:00 PM,06:20 PM,TR,G,Spencer
69044,SE,397,1 TO 4,ARRANGED,,,,
68178,SE,400,3,04:00 PM,06:20 PM,R,J,Barich
76029,SE,400,3,ARRANGED,,,J,Barich
71116,SE,400,4,04:00 PM,06:20 PM,R,J,Barich
76030,SE,400,4,ARRANGED,,,J,Barich
68154,SE,402,3 OR 4,11:00 AM,11:50 AM,MW,M,Goldstein
68156,SE,410,3,01:00 PM,01:50 PM,MWF,J,Allison
76049,SE,410,3,01:00 PM,01:50 PM,MWF,J,Allison
68203,SE,412,4,03:30 PM,04:50 PM,TR,H,Reis
68204,SE,412,3,03:30 PM,04:50 PM,TR,H,Reis
68158,SE,420,4,03:00 PM,05:50 PM,M,D,Block
68159,SE,420,4,03:00 PM,05:50 PM,W,D,Block
68157,SE,420,4,08:00 AM,09:20 AM,TR,D,Stipanovic
68206,SE,450,4,09:00 AM,09:50 AM,MWF,P,Wang
76050,SE,450,4,09:00 AM,09:50 AM,MWF,P,Wang
68205,SE,450,3,09:00 AM,09:50 AM,MWF,P,Wang
76051,SE,450,3,09:00 AM,09:50 AM,MWF,P,Wang
68436,SE,494,3,09:00 AM,11:50 AM,TR,T,Titone
68437,SE,494,3,09:00 AM,11:50 AM,TR,T,Titone
68434,SE,495,2,ARRANGED,,,T,Titone
69045,SE,497,0 TO 4,ARRANGED,,,,
70948,SE,498,3,03:30 PM,04:50 PM,TR,W,Norris
70949,SE,498,4,03:30 PM,04:50 PM,TR,W,Norris
68208,SE,590,0,10:00 AM,10:50 AM,F,L,Redman
69048,SE,594,1 TO 8,ARRANGED,,,,
69046,SE,597,1 TO 4,ARRANGED,,,,
76141,SE,598,4,03:30 PM,04:50 PM,TR,Y,Li
76140,SE,598,4,03:30 PM,04:50 PM,TR,Y,Li
69047,SE,599,0 TO 16,ARRANGED,,,,
57009,SHS,120,3,ARRANGED,,,J,Wachtel
52486,SHS,121,4,08:30 AM,10:20 AM,MW,C,Colon
48928,SHS,121,4,01:00 PM,02:50 PM,MW,C,Colon
52487,SHS,121,4,11:00 AM,12:50 PM,TR,C,Colon
75252,SHS,170,3,02:00 PM,02:50 PM,M,W,Krok
75256,SHS,170,3,03:00 PM,03:50 PM,M,W,Krok
75257,SHS,170,3,04:00 PM,04:50 PM,M,W,Krok
30939,SHS,170,3,03:00 PM,04:50 PM,W,W,Krok
10164,SHS,191,0 TO 9,ARRANGED,,,,
30940,SHS,191,1,11:00 AM,11:50 AM,MW,D,Griffith
10167,SHS,199,1 TO 5,ARRANGED,,,,
56190,SHS,221,4,11:00 AM,12:50 PM,MW,C,Colon
56191,SHS,221,4,08:30 AM,10:20 AM,TR,C,Colon
56192,SHS,221,4,08:00 AM,09:50 AM,TR,S,Dramin Weiss
60292,SHS,221,4,10:00 AM,11:50 AM,TR,S,Dramin Weiss
63233,SHS,222,3,ARRANGED,,,L,Davies Brenier
65119,SHS,280,3,11:00 AM,12:20 PM,TR,J,Aronoff
56970,SHS,291,1 TO 3,ARRANGED,,,,
33352,SHS,300,4,10:00 AM,10:50 AM,M,K,Ishikawa
33370,SHS,300,4,12:00 PM,12:50 PM,M,K,Ishikawa
48068,SHS,300,4,01:00 PM,01:50 PM,M,K,Ishikawa
35077,SHS,300,4,ARRANGED,,,K,Ishikawa
38672,SHS,320,3,03:30 PM,04:50 PM,TR,M,Channell
48931,SHS,321,4,08:00 AM,09:50 AM,MW,S,Dramin Weiss
61875,SHS,321,4,10:00 AM,11:50 AM,MW,S,Dramin Weiss
62958,SHS,321,4,01:00 PM,02:50 PM,MW,S,Dramin Weiss
72011,SHS,333,3,04:00 PM,05:20 PM,MW,L,Mattie
10170,SHS,390,2 TO 4,ARRANGED,,,,
10173,SHS,395,2,ARRANGED,,,,
58762,SHS,431,4,06:00 PM,08:50 PM,T,W,Krok
54164,SHS,431,3,06:00 PM,08:50 PM,T,W,Krok
32923,SHS,450,4,09:30 AM,10:50 AM,R,I,Mertes
32926,SHS,450,4,12:30 PM,01:50 PM,R,I,Mertes
32928,SHS,450,4,03:30 PM,04:50 PM,R,I,Mertes
32931,SHS,450,4,02:00 PM,03:50 PM,MW,I,Mertes
30944,SHS,451,3,12:30 PM,01:50 PM,T,S,Braun
75308,SHS,451,3,11:00 AM,12:20 PM,R,S,Braun
62088,SHS,470,4,09:30 AM,10:50 AM,TR,D,Fogerty
30953,SHS,470,4,09:30 AM,10:50 AM,TR,D,Fogerty
